Region,Year,Region type,Area in km^2,Inhabitants in thousands,Catholics in thousands,Ecclesiastical territories (total),Parishes (total),Mission stations with resident priest,Mission stations without resident priest,Other pastoral centres,Pastoral centres (total),Patriarchal Sees,Metropolitan Sees,Archiepiscopal Sees,Episcopal Sees,Territorial Prelatures,Territorial Abbacies,Exarchates and Ordinariates,Military Ordinariates,Apostolic Vicariates,Apostolic Prefectures,Apostolic Administrations,Independent Missions,Patriarchal Exarchate,Parishes with diocesan pastor,Parishes with religious pastor,Parishes without pastor administered by another priest,Parishes without pastor entrusted to permanent deacons,Parishes without pastor entrusted to non-priest religious men,Parishes without pastor entrusted to religious women,Parishes without pastor entrusted to laypeople,Parishes entirely vacant,Inhabitants per km^2,Catholics per 100 inhabitants,Average area of ecclesiastical territories in km^2,Inhabitants per pastoral centre,Catholics per pastoral centre,Pastoral centres per diocese,Parishes as share of total pastoral centres,Mission stations,Mission stations as share of total pastoral centres,Number of other pastoral centres as share of total pastoral centres,Pastoral centres as share of total pastoral centres,Bishops (total),Diocesan priests (total),Religious priests,Diocesan permanent deacons,Religious permanent deacons,Non-priest religious men (with temporary or perpetual vows),Religious women (with temporary or perpetual vows),Lay members of secular institutes for men,Members of secular institutes for women,Lay missionaries,Catechists,Inhabitants per priest,Catholics per priest,Priests and bishops as share of apostolic workforce,Diocesan bishops,Titular bishops,Secular cardinals,Secular patriarchs,Secular archbishops,Secular bishops,Secular episcopate (total),Religious cardinals,Religious patriarchs,Religious archbishops,Religious bishops,Religious episcopate (total),Diocesan bishops (as main office),Coadjutor or auxhiliary bishops (as main office),Bishops with office in Roman Curia (as main office),Bishops with other main office,Bishops without office,Incardinated diocesan priests,Incardinated diocesan priests (resident abroad),Incardinated diocesan priests (incardinated in another country),Difference between incardinated and present diocesan priests,Incardinated diocesan priests on January 1,Yearly ordinations of diocesan priests,Yearly deaths of diocesan priests,Yearly defections of diocesan priests,Yearly variation in number of diocesan priests for other reasons,Yearly variation in number of diocesan priests (overall balance),Yearly ordinations of diocesan priests as share of those incardinated on January 1,Yearly deaths of diocesan priests as share of those incardinated on January 1,Yearly defections of diocesan priests as share of those incardinated at January 1,Yearly ordinations minus deaths and defections of diocesan priests as share of those incardinated on January 1,Bishops native to country of residence,Bishops foreign to country of residence,Yearly defections of diocesan priests as share of those incardinated on January 1,Secondary schools for diocesan clergy - seminaries,Secondary schools for diocesan clergy - residences,Philosophy+theology centres for diocesan clergy - seminaries,Philosophy+theology centres for diocesan clergy - residences,Secondary schools for religious clergy - seminaries,Secondary schools for religious clergy - residences,Philosophy+theology centres for religious clergy - seminaries,Philosophy+theology centres for religious clergy - residences,Students for diocesan clergy in secondary schools,Students for religious clergy in secondary schools,Students for diocesan and religious clergy in secondary schools,Candidates for diocesan clergy in philosophy centres,Candidates for religious clergy in philosophy centres,Candidates for diocesan and religious clergy in philosophy centres,Candidates for diocesan clergy in theology centres,Candidates for religious clergy in theology centres,Candidates for diocesan and religious clergy in theology centres,Candidates for diocesan clergy in philosophy+theology centres,Candidates for religious clergy in philosophy+theology centres,Candidates for diocesan and religious clergy in philosophy+theology centres,Vocation rate - philosophy+theology candidates for diocesan and religious clergy per 100 thousand inhabitants,Vocation rate - philosophy+theology candidates for diocesan and religious clergy per 100 thousand Catholics,Philosophy+theology candidates for diocesan and religious clergy per 100 priests,Students in philosophy centres for diocesan clergy who left seminary,Students in theology centres for diocesan clergy who left seminary,Students in philosophy+theology centres for diocesan clergy who left seminary,Kindergartens,Students in kindergartens,Primary or elementary schools,Students in primary or elementary schools,Secondary schools,Students in secondary schools,Students in higher institutes,Students in universities for ecclesiastical studies,Students in other universities,Infant baptisms (people up to 7 years old),Adult baptisms (people over 7 years old),Baptisms,Infant baptisms (people up to 7 years old) per 1000 Catholics,Marriages between Catholics,Mixed marriages,Marriages,Marriages per 1000 Catholics,Confirmations,Confirmations per 1000 Catholics,First Communions,First Communions per 1000 Catholics,Hospitals,Dispensaries,Leprosaria,"Homes for old, chronically ill, and disabled people",Orphanages,Nurseries,Matrimonial advice centres,Special centres for social (re-)education,Other welfare institutions,Welfare institutions (total),ISPR houses for men,Bishop members of ISPRs for men,Priest members of ISPRs for men,Permanent deacon members of ISPRs for men,Seminarian members of ISPRs for men,Non-priest religious members of ISPRs for men,Novice seminarian members of ISPRs for men,Novice non-seminarian members of ISPRs for men,Postulants in ISPRs for men,ISPR autonomous houses for women,Postulants in ISPR autonomous houses for women,Novices in ISPR autonomous houses for women,Professed religious women in ISPR autonomous houses (with temporary vows),Professed religious women in ISPR autonomous houses (with perpetual vows),ISPR centralized institutes houses for women,Postulants in ISPR centralized institutes houses for women,Novices in ISPR centralized institutes houses for women,Professed religious women in ISPR centralized institutes houses (with temporary vows),Professed religious women in ISPR centralized institutes houses (with perpetual vows),Candidates admitted to probation period in ISPR secular institutes for women,Members temporarily incorporated into ISPR secular institutes for women,Members definitively incorporated into ISPR secular institutes for women,Laypeople associated with ISPR secular institutes for women,First instance cases for declaration of nullity of marriage pending on January 1 (ordinary processes),First instance cases for declaration of nullity of marriage introduced during year (ordinary processes),First instance cases for declaration of nullity of marriage completed during year (ordinary processes),First instance cases for declaration of nullity of marriage pending on December 31 (ordinary processes),Second instance cases for declaration of nullity of marriage pending on January 1 (ordinary processes),Second instance cases for declaration of nullity of marriage introduced during year (ordinary processes),Second instance cases for declaration of nullity of marriage completed during year (ordinary processes),Second instance cases for declaration of nullity of marriage pending on December 31 (ordinary processes),First instance cases for declaration of nullity of marriage pending on January 1 (documentary processes),First instance cases for declaration of nullity of marriage introduced during year (documentary processes),First instance cases for declaration of nullity of marriage completed during year (documentary processes),First instance cases for declaration of nullity of marriage pending on December 31 (documentary processes),Second instance cases for declaration of nullity of marriage pending on January 1 (documentary processes),Second instance cases for declaration of nullity of marriage introduced during year (documentary processes),Second instance cases for declaration of nullity of marriage completed during year (documentary processes),Second instance cases for declaration of nullity of marriage pending on December 31 (documentary processes),First instance cases for declaration of nullity of marriage pending on January 1 (briefer processes before bishop),First instance cases for declaration of nullity of marriage introduced during year (briefer processes before bishop),First instance cases for declaration of nullity of marriage completed during year (briefer processes before bishop),First instance cases for declaration of nullity of marriage pending on December 31 (briefer processes before bishop),Second instance cases for declaration of nullity of marriage pending on January 1 (briefer processes before bishop),Second instance cases for declaration of nullity of marriage introduced during year (briefer processes before bishop),Second instance cases for declaration of nullity of marriage completed during year (briefer processes before bishop),Second instance cases for declaration of nullity of marriage pending on December 31 (briefer processes before bishop),First instance sentences pro nullity of marriage (ordinary processes),First instance sentences contra nullity of marriage (ordinary processes),First instance peremptions of cases for declaration of nullity of marriage (ordinary processes),First instance renunciations of cases for declaration of nullity of marriage (ordinary processes),Total first instance closures of cases for declaration of nullity of marriage (ordinary processes),Second instance decree of first sentence confirmation for declaration of nullity of marriage (ordinary processes),Second instance sentence pro nullity of marriage (ordinary processes),Second instance sentence contra nullity of marriage (ordinary processes),Second instance peremptions of cases for declaration of nullity of marriage (ordinary processes),Second instance renunciations of cases for declaration of nullity of marriage (ordinary processes),Total second instance closures of cases (ordinary processes),First instance sentences pro nullity of marriage (documentary processes),First instance cases for declaration of nullity of marriage referred to ordinary process (documentary processes),First instance peremptions of cases for declaration of nullity of marriage (documentary processes),First instance renunciations of cases for declaration of nullity of marriage (documentary processes),Total first instance closures of cases for declaration of nullity of marriage (documentary processes),Second instance sentences pro nullity of marriage (documentary processes),Second instance cases for declaration of nullity of marriage referred to ordinary process (documentary processes),Second instance peremptions of cases for declaration of nullity of marriage (documentary processes),Second instance renunciations of cases for declaration of nullity of marriage (documentary processes),Total second instance closures of cases for declaration of nullity of marriage (documentary processes),First instance sentences pro nullity of marriage (briefer processes before bishop),First instance cases for declaration of nullity of marriage referred to ordinary process (briefer processes before bishop),First instance peremptions of cases for declaration of nullity of marriage (briefer processes before bishop),First instance renunciations of cases for declaration of nullity of marriage (briefer processes before bishop),Total first instance closures of cases for declaration of nullity of marriage (briefer processes before bishop),Second instance decree of first sentence confirmation for declaration of nullity of marriage (briefer processes before bishop),Second instance cases for declaration of nullity of marriage referred to ordinary process (briefer processes before bishop),Second instance peremptions of cases for declaration of nullity of marriage (briefer processes before bishop),Second instance renunciations of cases for declaration of nullity of marriage (briefer processes before bishop),Total second instance closures of cases for declaration of nullity of marriage (briefer processes before bishop),Processes for dispensation from unconsummated marriage pending on January 1,Processes for dispensation from unconsummated marriage introduced during year,Acts of dispensation from unconsummated marriage transmitted to Apostolic See with favorable vote,Acts of dispensation from unconsummated marriage transmitted to Apostolic See with unfavorable vote,Processes for dispensation from unconsummated marriage closed for other reasons,Processes for dispensation from unconsummated marriage pending on December 31,Processes for declaration of presumed death of spouse pending on January 1,Processes for declaration of presumed death of spouse introduced during year,Processes for declaration of presumed death of spouse closed during year,Processes for declaration of presumed death of spouse pending on December 31,Cases for declaration of nullity of marriage - not paid by parties,Cases for declaration of nullity of marriage - partially paid by parties,Cases for declaration of nullity of marriage - entirely paid by parties,Processes for dispensation from unconsummated marriage - not paid by parties,Processes for dispensation from unconsummated marriage - partially paid by parties,Processes for dispensation from unconsummated marriage - entirely paid by parties,Processes for presumed death of spouse - not paid by parties,Processes for presumed death of spouse - partially paid by parties,Processes for presumed death of spouse - entirely paid by parties,Ecclesiastical territories (total) - index numbers (base 2013 = 100),Average diocesan area (in km^2),Pastoral centres (total) - index numbers (base 2013 = 100),Parishes (total) - index numbers (base 2013 = 100),Parishes administered by a priest,Parishes entrusted to non-priests,Priests (diocesan and religious),Priests (diocesan and religious) - index numbers (base 2013 = 100),Diocesan priests (total) - index numbers (base 2013 = 100),Incardinated diocesan priests - index numbers (base 2013 = 100),Religious priests - index numbers (base 2013 = 100),Permanent deacons (diocesan and religious),Permanent deacons (diocesan and religious) - index numbers (base 2013 = 100),Non-priest religious men (with temporary or perpetual vows) - index numbers (base 2013 = 100),Religious women (with temporary or perpetual vows) - index numbers (base 2013 = 100),Secondary schools and philosophy+theology centres (for diocesan and religious clergy),Secondary schools and philosophy+theology centres (for diocesan clergy),Secondary schools and philosophy+theology centres (for religious clergy),Philosophy+theology centres for diocesan and religious clergy - seminaries and residences,Philosophy+theology centres for diocesan and religious clergy - seminaries,Philosophy+theology centres for diocesan and religious clergy - residences,Secondary schools for diocesan and religious clergy - seminaries and residences,Secondary schools for diocesan and religious clergy - seminaries,Secondary schools for diocesan and religious clergy - residences,Secondary schools and philosophy+theology centres for diocesan clergy - seminaries,Secondary schools and philosophy+theology centres for diocesan clergy - residences,Secondary schools and philosophy+theology centres for religious clergy - seminaries,Secondary schools and philosophy+theology centres for religious clergy - residences,Candidates for diocesan and religious clergy in philosophy+theology centres - index numbers (base 2013 = 100),Students for diocesan and religious clergy in secondary schools - index numbers (base 2013 = 100),Vocation rate - philosophy+theology and secondary school students (for diocesan and religious clergy) per 100 thousand Catholics,Vocation rate - philosophy+theology and secondary school students (for diocesan and religious clergy) per 100 thousand inhabitants,Ordination rate - Yearly ordinations per 100 philosophy+theology students for diocesan priesthood,Departures per 100 enrolled students in philosophy+theology centres for diocesan clergy,Share of adult baptisms (people over 7 years old ),Share of mixed marriages (among those celebrated with ecclesiastical rite),Ecclesiastical territories of Latin rite,Ecclesiastical territories of Eastern rites
Hong Kong SAR,2020,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,78,211,NA,NA,74,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7,54,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hong Kong SAR,2021,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,76,220,NA,NA,57,529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,7,55,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hong Kong SAR,2022,Country,1103,7541,617,1,52,0,0,91,143,0,0,0,1,0,0,0,0,0,0,0,0,0,19,33,0,0,0,0,0,0,6837,8.18,1103,52734,4315,NA,NA,NA,NA,NA,NA,4,74,214,30,1,62,513,1,3,0,1494,26184,2142,12.2,1,3,1,0,0,0,1,1,0,0,2,3,1,1,1,0,1,65,2,11,-9,66,0,1,0,0,-1,0,1.52,0,-1.52,NA,NA,NA,0,0,1,0,0,1,0,3,1,1,2,2,44,46,6,12,18,8,56,64,0.85,10.37,22.22,0,0,0,32,9008,105,63284,102,59014,692,563,4806,2741,3685,6426,4.4,125,492,617,1,3266,5.29,1591,2.58,16,0,0,15,21,15,47,0,96,210,26,3,114,1,28,26,10,1,19,3,0,0,2,19,43,5,1,14,252,0,2,1,0,7,14,14,7,0,0,0,0,0,20,19,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,14,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,0,0,0,18,0,13,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2017,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1683,378,NA,NA,71,684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,54,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,244,62,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2018,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,1702,372,NA,NA,76,654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,49,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,240,68,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2019,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1714,375,NA,NA,55,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,206,77,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2020,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1677,350,NA,NA,59,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,45,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,200,84,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2021,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,1644,323,NA,NA,62,579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,201,86,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,2022,Country,93032,9689,5930,17,2034,0,0,160,2194,0,5,0,10,0,1,0,1,0,0,0,0,0,1251,49,688,30,0,0,0,16,104,61.2,5472,4416,2703,NA,NA,NA,NA,NA,NA,36,1610,332,163,5,69,560,0,88,52,2317,4989,3054,37.8,16,20,1,0,7,25,33,0,0,1,2,3,16,4,3,0,13,1615,39,34,5,1649,25,35,8,-16,-34,1.52,2.12,0.49,-1.09,NA,NA,NA,0,0,6,0,0,0,3,5,19,0,19,57,49,106,126,25,151,183,74,257,2.65,4.33,13.23,6,7,13,194,16552,247,68668,128,40006,3011,436,20145,34897,3393,38290,5.9,6688,2173,8861,1.5,12596,2.12,18713,3.16,4,5,0,72,21,25,12,5,89,233,85,3,308,5,40,66,5,1,7,2,1,0,1,17,65,4,6,27,307,0,0,10,6,271,294,341,224,12,17,17,12,0,2,2,0,0,0,0,0,2,2,2,2,0,0,0,0,300,25,4,12,341,7,7,2,0,1,17,1,0,0,1,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,25,241,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Iceland,2017,Country,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,6,NA,NA,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
